lng,lat
-84.444776,42.828836
-85.257962,43.075299
-84.853735,43.181498
-84.845891,42.579775
-85.258585,42.834371
-83.955981,42.765009
-84.042884,43.013949
-84.885112,43.274603
-84.280994,42.547396
-84.592296,42.863913
-84.647417,42.641171
-84.763128,42.835279
-84.459938,42.764051
-84.481420,42.727604
-84.660440,42.509319
-85.015378,43.398205
-84.372488,43.096219
-84.776582,43.411883
-85.032114,43.132585
-84.749057,43.024903
-84.076583,42.669319
-84.770686,42.746876
-85.256667,43.183357
-84.379361,42.763138
-84.239315,43.112204
-84.538076,42.633522
-83.923398,42.575522
-84.845897,43.102441
-85.057887,42.986125
-84.575579,43.273232
-84.353703,42.887696
-85.124536,42.806313
-85.245835,43.435270
-84.936400,42.951055
-85.046033,43.351697
-84.685621,43.100122
-84.451612,42.581698
-83.897200,42.681274
-84.733509,43.197210
-84.155615,42.840946
-84.795459,43.616033
-84.908954,43.050812
-84.925032,42.732509
-84.392139,42.704170
-85.104617,43.090516
-84.376341,42.997596
-84.188977,43.002718
-84.984752,43.110408
-84.673805,43.156653
-84.223099,42.798650
-84.844150,42.996853
-84.594937,43.186449
-84.941448,42.860813
-84.731216,42.644294
-84.840802,43.403734
-84.779858,43.706095
-84.577361,43.003075
-84.578359,43.458864
-85.201584,42.933122
-84.673886,43.543727
-85.049208,43.209843
-85.147939,43.242912
-85.159692,43.415719
-85.106068,43.314815
-84.806900,43.285072
-84.966363,42.766874
-84.911507,43.395354
-84.166861,42.632741
-84.975050,43.685543
-84.785801,42.921483
-84.279784,42.688915
-84.901027,43.521275
-85.130349,42.703898
-84.589443,42.788043
-84.519955,42.699177
-84.571422,42.673010
-84.524017,42.738361
-84.570937,42.737952
-84.639542,42.725239
-84.560830,42.721347
-84.554683,42.731996
-85.561545,42.264543
-85.562988,42.195311
-85.563941,42.353583
-85.631460,42.292497
-85.588193,42.302591
-85.617047,42.263841
-85.697876,42.303748
-85.874766,42.533307
-85.218699,42.110137
-85.344220,42.368170
-86.108039,42.305520
-85.106213,42.314556
-85.229044,42.275471
-85.215928,42.401366
-85.054743,42.460434
-86.359048,42.112127
-85.617997,42.206513
-85.963435,42.376862
-86.067386,42.350328
-85.190234,41.851471
-85.100314,42.142409
-85.338879,41.865948
-85.974314,41.904700
-85.522870,41.911488
-85.088714,42.227502
-85.341209,42.233525
-85.031277,41.905480
-85.244828,42.330097
-86.320868,42.202822
-85.329273,41.965721
-85.672869,41.860358
-86.268503,42.285992
-85.999123,42.102102
-85.387984,42.519178
-86.118680,41.999691
-85.487782,42.272936
-85.245704,42.504302
-85.242147,42.184442
-85.321815,42.105747
-85.416755,42.289240
-85.857813,42.368474
-86.056215,42.398286
-86.162944,42.181948
-85.299691,42.636423
-85.385970,42.423536
-85.815243,41.873542
-86.049114,42.220886
-85.842108,42.138273
-85.341500,42.037739
-85.798766,42.024172
-84.939742,42.276445
-85.629390,42.539330
-85.775499,42.226444
-85.460189,42.012051
-85.126192,42.574928
-85.538723,42.317468
-85.448603,41.917513
-84.880330,42.428635
-85.732849,42.472510
-85.908075,42.240155
-85.588337,42.456426
-84.876582,41.941034
-85.461128,42.378110
-86.382059,42.182551
-86.462600,42.054277
-85.700691,42.124219
-85.422562,42.179736
-85.236060,42.004878
-86.214544,42.407427
-85.455591,41.818180
-84.978737,42.098874
-85.649934,41.972834
-85.113570,42.050304
-85.889223,41.911662
-85.021222,42.645178
-85.487442,42.121971
-86.239986,42.163885
-85.671752,41.793262
-86.482677,41.937200
-86.252076,41.949226
-86.376474,41.946299
-86.358972,41.963699
-86.554845,41.938074
-86.417637,41.844909
-86.291132,42.022699
-86.030540,41.796034
-86.503854,41.801056
-86.634236,41.878186
-86.663428,41.853312
-86.726836,41.781671
-86.549249,41.874173
-86.230825,41.832805
-86.579415,41.891897
-86.371523,42.032261
-86.515299,42.010826
-86.600497,41.820406
-86.691068,41.815482
-85.860349,41.774422
-84.297205,42.191346
-84.410850,42.267179
-84.396625,42.221835
-84.337415,41.998622
-84.064698,41.902354
-84.746876,42.279617
-84.772966,41.950018
-83.875598,41.809023
-83.827239,41.987013
-84.217344,42.091609
-84.664597,41.740366
-84.362502,42.061113
-84.368713,42.127037
-84.200920,41.863913
-83.941794,42.075966
-84.651490,42.170452
-83.785596,41.902230
-84.181375,42.283303
-84.603335,42.107843
-84.622698,41.886298
-84.811584,42.139366
-84.512436,42.127790
-84.338261,41.837616
-84.011181,41.756424
-84.454755,42.029334
-84.626224,42.021736
-84.407978,42.466346
-84.765398,42.035237
-84.272771,41.967948
-84.316434,42.227976
-84.844550,41.771201
-84.214469,41.746804
-84.261604,42.374592
-84.236000,42.157638
-84.468290,41.963612
-84.184302,42.158902
-84.555061,42.446232
-84.175236,42.006696
-84.546789,41.839750
-83.719429,41.757323
-83.929015,41.868705
-84.593587,42.287158
-83.680783,41.873675
-84.453091,41.831987
-84.348183,42.393651
-84.759784,41.846682
-83.776666,41.794583
-84.469336,42.388652
-84.103949,41.780799
-84.402943,42.034825
-84.550568,42.207352
-84.688297,42.391636
-84.213034,42.476547
-83.927846,42.010076
-84.073485,42.023030
-84.429587,41.733942
-84.107807,41.768075
-85.476998,42.973443
-85.402238,42.821539
-85.860632,43.271549
-85.872637,43.907821
-85.151106,43.752024
-85.565281,43.075016
-85.489194,43.699062
-85.876884,43.759824
-85.047599,43.513858
-85.806607,43.685372
-85.742196,42.803705
-85.550467,42.793767
-85.820431,43.227276
-85.527902,43.230088
-85.275467,43.753585
-85.681875,43.073608
-85.351226,43.355785
-85.790642,42.728548
-85.301726,42.760797
-85.317292,43.246177
-85.845311,43.323527
-85.758168,42.633680
-85.484884,43.406472
-85.736679,43.241536
-85.351989,42.950193
-85.249119,43.623061
-85.461778,42.699383
-85.668451,42.738506
-85.435685,43.508469
-85.718784,43.423029
-85.602264,43.771655
-85.496456,43.331359
-85.110768,43.617930
-85.490928,43.124135
-85.315591,43.690435
-85.535097,43.297213
-85.591301,42.589905
-85.703948,43.155340
-85.421128,43.594885
-85.347044,43.316687
-85.610188,42.685083
-85.748757,43.575359
-85.939287,42.975656
-86.029270,43.933192
-85.857766,43.140975
-85.952185,43.063438
-86.191237,43.914692
-86.202866,42.642345
-86.116236,42.571678
-86.126150,44.032042
-86.251761,44.100414
-85.948247,43.468461
-86.114307,43.150964
-86.157848,43.019340
-85.767881,42.877992
-85.980751,42.679739
-86.282313,43.719985
-86.069388,43.599328
-86.083703,42.743806
-86.134355,42.843818
-86.089288,43.428815
-85.887574,42.863270
-85.838844,42.920205
-86.406481,43.985802
-86.218505,42.769752
-85.835194,43.024455
-86.466113,43.678308
-86.386504,43.461350
-86.253396,43.237470
-86.282017,43.182952
-86.135719,43.241841
-86.199103,43.178683
-86.293883,43.292537
-86.378750,43.551402
-86.071659,43.094485
-86.388577,43.793624
-86.082454,42.484653
-85.967762,43.213069
-86.260194,43.506969
-86.172666,42.659522
-86.285053,43.946332
-86.378251,43.610287
-86.206870,43.089103
-86.146187,43.352735
-86.095158,43.921128
-86.112182,43.741385
-86.145345,42.933162
-86.319255,43.376222
-85.984794,42.844801
-85.659394,42.962120
-85.710700,42.981579
-85.637735,42.996477
-85.613839,42.945748
-85.655173,42.930660
-85.619304,42.875094
-85.693418,42.897764
-85.527623,42.883098
-85.718265,42.895737
-85.592200,43.021908
-85.787181,42.964438
-85.746570,43.038932
-85.530189,42.927758
-85.662605,42.870454
-85.510205,44.245955
-84.974489,44.973683
-85.239456,44.864922
-86.206892,44.506120
-86.114343,44.435034
-85.206628,44.964551
-86.090298,44.579933
-86.031754,44.643232
-85.607626,44.293486
-85.991212,44.293058
-85.691242,44.523532
-85.770347,44.868730
-85.260935,45.077410
-85.691816,43.908889
-85.883030,44.433447
-86.292027,44.239903
-85.344921,45.084360
-86.244403,44.615416
-85.390286,44.918988
-86.009304,44.818252
-85.262924,43.912709
-84.967889,44.239007
-85.206185,44.558687
-86.290297,44.214834
-86.192428,44.617255
-85.963203,44.855494
-85.709787,44.621616
-85.755675,44.286973
-85.408527,43.847010
-86.048690,44.715246
-85.761035,43.868900
-85.828941,44.639739
-85.910662,44.098869
-86.029373,44.362133
-85.055762,44.724482
-85.336330,44.996418
-85.525432,44.563373
-85.887151,44.739836
-85.104789,44.390519
-85.723949,44.973631
-86.051574,45.146182
-85.432050,44.024932
-85.692017,44.067819
-85.169164,44.212501
-85.019378,44.895608
-86.210203,44.225140
-85.390105,44.435322
-85.898639,44.887981
-85.118154,44.095202
-85.554055,44.622029
-84.914644,44.363328
-85.702617,44.405416
-85.662573,45.126997
-85.578277,45.055769
-86.225384,44.384188
-85.288336,44.825304
-85.552563,43.894733
-85.145788,43.875013
-85.262702,44.646003
-85.627013,44.978664
-85.926894,44.540521
-85.703568,44.762335
-85.557845,44.713682
-85.450376,44.117006
-85.902445,44.213228
-85.399581,44.788567
-84.738786,45.772645
-84.460991,45.355095
-84.779360,45.438349
-83.476214,45.094306
-84.144487,45.018684
-84.176734,46.276096
-85.009296,45.209259
-84.842294,45.210934
-84.708184,46.397420
-84.748136,45.517286
-84.691217,45.434968
-84.861522,45.734622
-84.324829,46.005621
-85.245172,45.280508
-84.460476,45.582257
-84.862324,45.427456
-84.390112,46.327640
-84.020784,45.978483
-83.615219,46.003738
-85.105817,45.125273
-85.028468,46.411594
-85.292072,45.166897
-84.867529,45.044034
-84.696639,44.806466
-84.670317,44.997939
-84.075180,46.082887
-84.609421,44.698328
-85.008345,45.524807
-83.893364,45.266958
-83.657097,44.993123
-84.522382,46.039790
-83.951021,45.062994
-83.653140,44.849651
-85.212879,46.374911
-84.567774,45.425743
-84.430167,44.982838
-84.434511,46.254145
-83.777038,45.017318
-84.801026,45.634591
-84.282568,44.822189
-84.621440,45.856211
-84.096086,45.417476
-84.902479,46.040550
-85.336135,46.106064
-84.827403,45.424174
-84.242520,45.328392
-83.432043,44.908297
-85.117026,46.654828
-84.861835,45.570770
-84.897137,45.331217
-84.315258,46.162451
-84.477937,45.770761
-83.680373,45.232202
-83.507135,45.305530
-83.863353,45.407692
-84.728545,46.213060
-84.797447,45.884283
-85.542708,45.674252
-84.289054,46.416901
-84.465049,46.265348
-84.595768,45.486753
-85.063400,46.202824
-84.579688,45.160679
-84.959158,45.262557
-84.580365,45.262245
-87.976613,45.960954
-88.077894,45.801060
-88.351332,47.367297
-86.901161,46.452414
-87.343588,45.773088
-87.852670,46.823114
-87.503120,45.591632
-87.905613,46.565613
-87.964240,46.185396
-86.895309,46.285383
-86.458306,45.961986
-87.338459,45.950770
-87.456296,46.108909
-85.654181,46.190093
-87.631007,45.529658
-87.024586,46.433521
-86.994898,46.346884
-87.052838,46.323306
-85.560604,46.177009
-87.131724,45.765202
-87.866119,46.012823
-87.327611,46.292626
-87.768387,45.945664
-86.562598,45.735775
-85.903336,46.201987
-87.079134,45.868675
-85.737404,46.031864
-86.108426,46.618009
-86.010544,46.103036
-87.465733,46.275179
-87.636201,45.704676
-87.636417,45.378247
-87.756405,46.432711
-87.816777,45.786249
-85.750902,46.368293
-86.304483,46.061609
-87.455319,46.578823
-87.578451,45.219025
-88.243343,46.481614
-86.695774,46.394508
-87.551575,45.613385
-86.672584,45.871476
-87.580782,46.521482
-85.517552,46.510988
-87.878923,45.867201
-87.552178,46.425061
-87.084351,46.021064
-87.578753,45.890463
-87.473942,45.714924
-87.982830,45.802690
-87.705499,46.148036
-86.860412,45.945698
-88.038808,46.358718
-87.222361,46.110988
-88.047262,46.073220
-86.000888,46.431726
-86.329645,46.419898
-87.198320,46.338050
-87.527012,45.739188
-87.550635,45.429340
-87.022529,46.241277
-87.785817,45.818070
-87.605155,45.297038
-87.075504,45.786301
-86.665885,46.165312
-87.389319,45.677575
-88.395376,47.307745
-88.379881,46.043004
-88.445286,46.332624
-88.722062,47.121853
-88.557216,46.768216
-89.608438,46.613364
-90.050760,46.489337
-89.194224,46.496716
-88.458488,47.243192
-88.622018,46.065123
-88.586325,46.984094
-88.359132,47.281359
-87.851282,47.435192
-88.441956,46.471628
-88.302250,46.138161
-88.582649,47.092564
-88.483088,47.100549
-89.374684,46.544419
-88.535015,46.030666
-89.149533,46.781097
-88.539664,47.165480
-88.572787,47.084375
-88.437985,47.178117
-88.752156,46.175587
-90.131942,46.584294
-88.401792,47.275174
-88.314119,47.180029
-88.321592,46.720894
-89.616356,46.385417
-89.020015,46.711175
-88.133704,47.386333
-88.784945,46.701362
-89.371849,46.803804
-88.694612,47.006575
-88.668431,46.828387
-89.998383,46.470636
-89.258371,46.711853
-88.731554,46.529390
-88.131113,46.839281
-88.689132,47.041467
-88.859543,46.955096
-88.966362,46.506508
-89.887207,46.490267
-89.210723,46.251655
-88.600365,46.547419
-89.705285,46.709240
-93.433418,41.362724
-94.648341,41.514778
-94.043026,41.611504
-93.034602,42.131988
-93.401924,42.508362
-93.602007,41.806825
-93.380265,40.679672
-93.459330,41.644957
-93.588400,42.030852
-93.636451,42.024034
-93.645873,42.026751
-93.694448,42.046297
-94.747041,41.438416
-93.565320,41.724267
-94.996402,41.414374
-93.634978,41.730271
-94.923571,41.757959
-94.449580,41.858516
-92.469368,41.482026
-93.154284,41.806910
-94.555933,41.828956
-93.542387,41.666521
-93.792843,41.363038
-93.661406,42.521662
-93.458071,41.723928
-93.864204,42.085554
-93.903282,41.525073
-93.996778,41.814205
-93.248148,42.638454
-94.905323,41.533745
-92.882789,41.202081
-93.523012,41.893405
-93.474280,41.463639
-94.520058,41.512457
-93.295407,41.034517
-94.503593,42.158973
-93.141399,42.135392
-93.444379,40.643260
-93.233338,41.690374
-93.296135,41.878681
-93.296527,42.013198
-93.134256,41.179914
-94.690994,41.855710
-93.318860,40.751408
-93.784889,41.485929
-93.245092,41.235597
-93.940678,41.695549
-94.236630,42.107729
-93.781727,40.613858
-94.233396,41.798081
-93.861649,40.717682
-93.466254,40.948073
-94.030250,41.520712
-94.232632,41.445537
-93.504898,42.648620
-94.122983,41.471219
-93.525213,41.793831
-94.080133,40.865931
-93.550631,42.332139
-94.841945,41.592177
-92.863031,41.938580
-93.634644,42.667352
-93.400194,42.245542
-93.609144,40.795120
-92.386662,41.486799
-93.637284,42.110285
-92.805779,41.881076
-94.219069,42.036533
-93.952664,40.825700
-93.800631,41.770880
-93.803929,41.700917
-92.715452,41.730188
-94.561556,41.683240
-92.973610,41.179772
-94.849235,41.669871
-93.378981,41.466968
-92.939687,41.313093
-92.982857,41.933734
-93.311807,42.305362
-93.513815,40.833825
-93.604073,41.885672
-93.584634,41.335185
-93.255400,42.494379
-93.205809,41.777140
-94.300236,41.855589
-94.376743,42.014771
-93.669264,42.303387
-93.715156,41.692120
-93.691531,42.391673
-94.068993,40.713322
-93.671998,41.939484
-92.887174,41.750582
-92.292764,41.469501
-93.105185,41.300589
-93.369878,41.198463
-93.986274,40.645520
-92.949711,41.867559
-92.775596,42.006616
-92.804656,41.341836
-93.740800,40.739050
-94.243044,41.684117
-93.551745,40.631338
-92.992825,42.181305
-94.070997,41.150466
-92.975192,41.125508
-93.517790,41.081907
-92.807021,41.573896
-93.392780,42.172261
-94.199353,41.211018
-93.801235,41.898310
-92.563011,41.739767
-92.900739,42.049806
-93.738489,41.373789
-93.404030,41.848150
-93.072173,41.928297
-93.241035,41.222388
-94.425097,41.499824
-93.283695,40.843661
-93.430749,41.282712
-94.041048,41.742883
-93.278546,41.788361
-93.352320,41.655266
-93.124762,41.530027
-92.525413,41.585852
-92.713485,41.964659
-93.982304,41.033707
-93.434905,42.041723
-93.202318,42.245675
-92.637540,41.431966
-93.033958,41.711721
-93.698287,41.195043
-93.705269,41.455311
-94.066162,42.036562
-93.766137,41.031685
-93.056066,41.469923
-94.354821,41.697097
-94.251811,42.183763
-93.880399,41.348354
-92.896537,41.420905
-94.121285,41.836423
-93.959608,41.215845
-94.037830,42.173715
-93.268859,41.384401
-93.701973,41.796243
-93.427851,42.597441
-93.241960,41.576968
-93.775073,41.379081
-93.453417,42.303248
-93.602632,42.237123
-92.969720,41.556725
-94.211370,41.612883
-93.181982,41.893096
-94.224981,41.931777
-93.490398,42.178394
-93.368536,41.533906
-93.167151,40.964291
-93.202958,42.142843
-93.792788,41.297090
-92.693756,41.561039
-93.696442,41.872429
-93.652619,41.857528
-93.786125,42.274579
-93.164603,42.017436
-93.614392,42.191221
-93.903081,42.275304
-94.347153,41.482226
-92.869363,41.566940
-93.303447,41.466282
-94.075527,40.991483
-92.332273,41.455895
-92.905272,41.259706
-93.847230,41.189507
-93.073131,42.224136
-93.915872,41.475063
-93.808561,40.860632
-93.874712,41.593171
-93.697536,40.905654
-93.744782,41.553084
-93.798416,41.570085
-92.362787,41.404406
-93.541442,42.482752
-93.255936,41.095928
-94.054307,41.329691
-94.860975,41.383348
-93.589602,41.037536
-93.926489,41.862012
-94.357719,41.784551
-93.299533,42.136759
-93.620836,41.584603
-93.672660,41.627582
-93.672894,41.601037
-93.676670,41.582678
-93.624180,41.654477
-93.631200,41.604964
-93.622124,41.545918
-93.599579,41.608629
-93.546621,41.617463
-93.604288,41.590912
-93.567967,41.527942
-93.665248,41.535138
-93.734360,41.634164
-93.793650,41.625632
-93.712848,41.604409
-93.797871,41.613243
-93.487814,41.586364
-93.199820,43.153169
-93.460421,42.804156
-93.618404,42.843465
-93.814465,43.118224
-93.933846,43.394430
-93.017133,43.415481
-93.397107,43.136933
-93.953966,42.981564
-93.368223,42.737113
-93.797954,43.223915
-93.050183,42.923242
-93.448583,43.257488
-92.767049,43.158039
-93.671070,43.266457
-93.618624,43.111502
-93.626339,42.944717
-93.071258,43.333341
-93.220973,42.741340
-93.383630,43.297226
-93.446907,43.340739
-93.797708,42.925400
-93.240534,43.349938
-93.566898,43.002487
-93.522397,43.421179
-94.077615,43.381234
-93.367352,42.781099
-93.647420,43.363364
-92.737275,43.381889
-92.649842,43.456954
-93.216049,43.291262
-93.493608,42.916337
-93.012018,43.158733
-93.250439,43.457425
-92.688793,43.227851
-92.818741,43.306168
-93.080785,43.253400
-93.912229,43.486550
-92.538439,43.386853
-93.086636,43.211730
-92.947124,43.032213
-93.197099,42.999327
-93.560406,42.745780
-92.876407,43.166568
-92.935316,43.406746
-93.687784,43.465560
-93.218302,42.881745
-92.764051,43.446805
-93.327093,42.989247
-93.783601,43.407488
-93.409874,42.939404
-94.058607,43.250367
-93.486404,43.113101
-94.000915,43.112564
-93.915585,43.230771
-94.192499,42.492334
-94.985603,42.759296
-94.219184,43.074041
-94.472410,43.415156
-94.863371,43.022217
-94.136835,42.623922
-94.234287,43.305294
-94.386021,42.514912
-94.262889,42.901704
-94.397929,42.809190
-94.102821,42.346223
-94.194683,43.192019
-94.295734,42.367994
-94.353838,42.616853
-93.747437,42.736497
-94.785417,42.964990
-94.540831,43.133889
-94.196169,42.719757
-94.039589,42.270278
-94.609753,43.454085
-94.000869,42.460118
-93.911823,42.651928
-95.162489,42.453186
-94.705481,43.118262
-94.439703,42.274049
-94.419983,43.236961
-94.839981,42.598351
-94.452387,42.710228
-93.942692,42.782976
-94.304640,42.274696
-94.170545,42.250727
-94.080863,42.797396
-94.702202,42.837690
-94.225325,42.714769
-94.751117,42.479577
-94.842690,42.845984
-94.196646,43.455220
-94.043735,42.360802
-94.163770,42.861277
-94.329243,43.208819
-94.107825,42.960487
-94.850501,42.425099
-94.641788,42.961532
-94.525043,42.527824
-95.000842,42.857398
-94.323652,42.437770
-95.101883,42.525449
-94.984009,42.626050
-94.134237,42.403206
-94.373020,42.896101
-94.578693,42.630964
-94.623824,42.876758
-94.698650,42.716670
-94.700491,42.560344
-95.175275,42.803272
-93.977004,42.858665
-94.549559,43.306502
-94.638758,42.394310
-94.549778,42.842996
-94.295665,42.793838
-94.985692,42.432718
-95.141865,42.917530
-94.425560,42.411860
-95.161555,42.654596
-94.314883,43.407052
-94.055674,42.676032
-94.898808,42.657197
-94.040129,42.585196
-93.822578,42.461417
-94.451731,42.975250
-94.417046,43.081849
-93.823217,42.579322
-93.060058,42.567768
-92.805745,42.741405
-92.459489,43.187727
-92.896477,42.601831
-93.020977,42.831759
-91.691307,42.747316
-91.749864,42.610550
-92.809466,42.228377
-92.908954,42.815489
-92.386045,42.283447
-92.485808,42.531380
-92.658742,43.080601
-92.658224,42.809681
-92.590545,43.158425
-92.921016,42.251109
-92.335907,42.672712
-92.658716,42.467823
-92.988356,42.748385
-92.175533,42.587047
-93.093896,42.350393
-92.394046,43.272710
-92.071537,42.648669
-92.213959,42.957680
-92.699352,42.061600
-93.128182,42.671799
-92.214000,42.418675
-92.699322,42.202061
-92.810733,42.897382
-92.793956,42.356740
-91.920033,42.606550
-92.816454,42.439697
-92.464199,42.357927
-91.893691,42.476151
-92.443649,43.019546
-92.497168,42.651021
-92.093230,42.453205
-91.656040,42.618248
-92.196740,42.317063
-92.693760,42.264292
-92.885717,42.968595
-91.642830,42.498698
-91.891692,42.765580
-92.542513,42.962781
-92.329051,43.095838
-92.631544,42.583567
-91.937486,42.688662
-92.076193,42.701249
-92.771879,42.580363
-92.520109,42.870965
-92.226420,42.470226
-92.228866,42.692945
-92.602298,42.343165
-92.618753,42.695374
-91.795819,42.650429
-93.071556,42.426040
-92.711273,42.524945
-92.115430,42.837805
-92.512092,42.197820
-92.280180,42.798899
-92.426212,42.766935
-92.923033,42.452094
-92.009382,42.777619
-91.688455,42.452450
-92.339821,42.418259
-92.313749,42.461479
-92.286431,42.548059
-92.260032,42.458164
-94.401822,41.078671
-94.191097,41.027101
-94.700888,40.670545
-94.375485,40.706299
-94.497484,40.632285
-94.691439,41.219823
-94.824003,41.049661
-94.480948,40.781959
-94.768812,41.009072
-94.461833,41.039887
-94.885233,41.236842
-94.349675,40.821491
-94.576117,41.308993
-94.982970,41.140269
-94.764274,40.780922
-94.386570,41.308278
-94.537032,40.908584
-94.767896,41.236843
-94.212770,40.679375
-94.880965,40.942592
-94.409669,41.221263
-94.597342,41.067099
-94.347944,40.617459
-94.255922,40.908431
-94.657541,40.811094
-94.175734,40.847781
-94.978111,40.970370
-96.527233,42.829942
-95.319027,42.688436
-95.985959,42.989594
-95.915342,42.374863
-95.418791,42.723603
-95.619612,42.320792
-96.187064,42.403949
-96.266831,42.810891
-95.551533,42.944357
-95.909504,42.086146
-96.514451,42.916316
-95.561849,42.744137
-95.707313,42.787640
-95.805254,42.471834
-95.680771,42.449661
-95.738837,42.274026
-95.413547,42.510109
-95.850025,42.976982
-96.460404,43.018658
-96.262983,42.612142
-95.556107,42.497646
-96.068143,42.255339
-96.322232,42.960313
-95.987640,42.596655
-95.537847,42.880551
-96.188321,42.497741
-96.186217,42.798547
-95.251445,42.912628
-95.789620,42.160754
-95.799368,42.778851
-96.189483,42.969720
-95.643137,42.826671
-96.316957,42.703191
-96.049560,42.449218
-96.087049,42.036236
-96.077893,43.026080
-95.918126,42.306211
-95.678020,42.961834
-95.369540,42.942362
-95.841310,42.550952
-95.647492,42.629125
-95.945925,42.793616
-95.964960,42.206091
-96.265987,42.308234
-95.286548,42.495057
-96.316111,42.380126
-96.261066,42.221916
-95.956396,42.241293
-95.467315,42.973945
-95.684393,42.042383
-95.718471,42.580726
-96.534926,42.697865
-96.168318,42.139159
-96.394184,42.493688
-96.439937,42.517086
-96.404680,42.536156
-96.352258,42.511940
-96.321502,42.462983
-96.352603,42.566047
-96.474472,42.580148
-96.393103,42.418500
-95.866098,43.177816
-96.323632,43.360330
-95.742199,43.103129
-95.812663,43.308625
-96.019335,43.192205
-96.218369,43.294539
-96.000764,43.336066
-95.892427,43.074388
-96.147481,43.203917
-96.458419,43.309361
-96.461750,43.451232
-96.334849,43.441109
-95.910459,43.439740
-95.935555,43.244772
-95.599948,43.074701
-96.168032,43.427963
-96.338127,43.193752
-95.657879,43.205540
-95.726614,43.411232
-96.205811,43.090933
-95.147654,43.153170
-95.127454,43.361009
-94.997200,43.129470
-94.805056,43.404109
-95.318750,43.205366
-95.038748,43.014277
-94.736880,43.247877
-95.106025,43.018510
-95.437473,43.407697
-95.459451,43.180463
-95.318451,43.422425
-95.600833,43.310963
-95.183646,43.315064
-95.540813,43.410626
-95.136153,43.389404
-95.280618,43.060774
-94.899551,43.131532
-95.087030,43.443563
-94.946743,43.433689
-94.965445,43.299552
-94.732527,43.305173
-95.002954,42.960703
-94.869660,42.065661
-95.024722,42.082258
-95.351693,42.344843
-94.875334,42.266641
-95.024273,42.189157
-95.590386,42.088789
-94.812977,41.913329
-95.315427,42.113305
-95.360635,42.027498
-94.696842,42.081884
-94.973118,42.004839
-95.462213,42.321415
-95.191827,41.775094
-95.195981,41.722094
-95.309789,42.205359
-94.734406,42.267823
-95.020737,42.316397
-94.695158,42.184080
-94.547338,42.269723
-95.202731,41.871279
-95.055142,41.911565
-95.235307,42.326374
-94.637957,42.045221
-95.485360,42.176055
-94.556522,42.014377
-94.912733,41.907466
-95.200725,42.086886
-95.106732,42.257168
-95.117995,42.072660
-95.878439,41.227277
-95.784481,41.223220
-95.916872,41.288533
-95.461430,41.969542
-95.344680,41.485499
-96.067710,41.915211
-95.416372,41.233770
-95.871784,41.373890
-95.336506,41.839897
-95.501099,41.909086
-95.643463,41.860476
-95.430485,41.787452
-95.087216,41.588685
-95.109116,41.137981
-95.378172,41.039454
-95.714836,41.046593
-95.126689,41.226455
-95.362195,41.386619
-95.297511,41.650131
-95.498872,41.024264
-95.415922,41.139051
-95.849085,41.431517
-95.075931,41.656752
-95.114074,41.306434
-96.030365,41.844600
-95.766074,41.637077
-95.636978,41.317852
-95.466707,41.185830
-95.874194,41.692141
-95.587501,40.990820
-95.113519,41.490756
-95.546160,41.424450
-95.681849,41.147388
-95.923061,41.560102
-96.029262,41.641709
-95.997557,41.731738
-95.870563,41.901690
-95.648897,41.466330
-95.399855,41.315294
-95.806190,41.007890
-95.493320,41.725074
-95.585585,41.570675
-95.922824,41.809589
-95.524429,41.642949
-95.230901,41.016459
-95.465469,41.527719
-95.606141,41.136915
-95.784281,41.993144
-95.097052,40.979559
-95.602157,41.240054
-95.714924,41.382876
-95.203768,41.463613
-95.394557,41.719356
-95.719133,41.761735
-95.349564,40.726129
-95.191336,40.601019
-95.009999,40.591418
-95.047167,40.745690
-95.232559,40.667282
-95.115683,40.624860
-95.279939,40.836198
-95.466403,40.720122
-95.656223,40.623488
-95.432524,40.881893
-94.874449,40.747685
-95.319718,40.608873
-95.800397,40.739475
-95.527041,40.850406
-95.542483,40.666385
-95.623138,40.772515
-95.682330,40.878427
-95.781549,40.834885
-95.156343,40.734708
-90.695841,42.545527
-90.773220,42.524764
-90.669682,42.430701
-90.591931,42.153216
-90.486421,42.252564
-90.839534,42.289646
-91.001257,42.279038
-91.181213,42.670738
-90.633754,41.967240
-91.561477,42.586686
-90.860967,42.539168
-91.141684,42.503666
-91.261385,42.505553
-91.357515,42.698093
-91.426319,42.834020
-91.323506,42.769019
-90.937541,42.460825
-91.013117,42.438363
-91.341820,42.969264
-91.257204,42.742126
-91.199378,42.885565
-91.329900,42.604314
-91.116701,42.742443
-90.961050,42.611150
-90.627264,42.305673
-91.455885,42.489481
-90.682756,42.106020
-90.310826,42.093574
-91.108655,42.593678
-90.951844,42.678326
-90.817176,42.422865
-90.442323,42.063596
-90.236813,42.078979
-91.377806,42.922014
-90.821580,42.618870
-90.465023,42.111639
-91.510150,42.699820
-91.562518,42.820999
-91.115713,42.395826
-90.716248,42.285554
-91.766050,43.353610
-91.928146,43.211156
-91.661290,43.109716
-92.411225,43.469554
-91.663225,43.015824
-92.111673,43.374077
-91.534572,43.445644
-91.640926,42.931147
-91.796851,42.824817
-91.962362,43.139152
-91.206021,43.175923
-91.958474,42.957479
-91.264794,43.346405
-92.166877,43.118625
-92.288542,43.421657
-91.462345,43.052512
-91.240309,43.021895
-91.182403,43.043969
-91.365594,43.078775
-91.351712,43.459653
